wake_up_time,brush_time,morning_activity,bathing,breakfast,work_travel_time,work1,break1,work2,lunch,work3,break2,work4,home_travel_time,after_work_time,dinner_time,mediation_time,sleep_time,Opt
20702,22443,22962,27253,28118,29509,33682,38941,39961,51761,55766,59617,60599,67344,71099,74280,75913,78539,0.7578947368421053
19188,22163,22797,26472,27120,28004,31832,38408,38265,50178,54059,59275,59458,66256,67972,72078,74044,76729,0.7578947368421053
21275,22245,23194,27112,27416,29071,34583,38908,41056,51362,55651,59575,60433,67342,71268,72928,76073,78397,0.7315789473684211
18971,22103,22548,26428,26943,28615,31443,38627,39148,50552,53855,59154,58431,66542,67205,71199,74434,75132,0.7052631578947369
21878,22489,23240,27195,27704,29382,34607,38855,40373,52172,55725,59531,60694,66635,71821,75259,75081,77710,0.6789473684210526
19784,22022,22203,26131,26587,28756,32265,38442,38465,50423,52825,59308,59950,65827,69039,70413,72262,74887,0.6526315789473685
22266,22358,22841,27159,27802,29496,34121,38985,41303,51779,55191,59501,61776,66906,70218,74817,74805,79939,0.7315789473684211
18999,22020,22576,26680,27094,28594,32068,38604,37352,50760,53984,59319,58613,65735,68888,70565,72805,77093,0.7052631578947369
21845,22230,22915,26763,27567,29151,34155,38878,41396,51512,57289,59668,61750,67326,71689,75542,77279,78632,0.6526315789473685
19988,22179,22241,26664,27201,28177,31715,38476,39292,51030,54026,59310,60016,65971,68256,72205,73091,74983,0.7315789473684211
22360,22404,23304,26827,28028,29163,34519,38943,41599,51812,55473,59621,60331,67717,71975,74463,76507,79641,0.6789473684210526
20191,22078,22628,26193,27020,27708,32037,38407,38311,50615,54003,59213,58547,65605,66858,72862,73012,77018,0.7315789473684211
20872,22378,23041,26785,27889,28850,32717,38765,40291,51484,55458,59561,62502,67791,71275,73960,77329,78451,0.7052631578947369
18953,22174,22249,26240,26884,27919,31935,38670,38882,50993,54573,59177,59200,65429,69265,71003,72600,75099,0.7052631578947369
20831,22208,23242,26979,27996,29447,33588,38790,41437,52213,55566,59549,61671,67667,71483,74655,76836,79953,0.6789473684210526
20614,21945,22711,26635,26572,28241,30556,38459,39469,50394,54184,59178,60057,65427,67763,70750,73175,74975,0.7052631578947369
20818,22288,22810,27087,28100,29170,33338,38891,40094,52037,56563,59491,60864,66907,70865,74325,76716,78547,0.7578947368421053
20573,22048,22701,26585,26517,28289,31914,38492,37920,50730,53443,59188,60179,66309,67955,72618,72392,77276,0.7315789473684211
21444,22394,22972,26838,28085,29940,34268,38742,41521,51950,55319,59521,60999,66681,71796,75270,75446,77542,0.7052631578947369
20421,22131,22475,26362,26621,27870,30909,38658,37727,50938,53860,59119,60055,65433,66867,72468,72343,75806,0.7052631578947369
22398,22446,23183,27286,27443,29128,34261,38817,40947,51723,56760,59532,61378,66835,69898,75518,77281,77467,0.7052631578947369
20003,21971,22522,26223,27083,28284,31548,38424,39267,51065,53368,59105,58840,66058,68235,71701,73262,75869,0.7578947368421053
22477,22339,23124,26909,27841,29533,33590,38898,40401,52231,56954,59528,61300,66831,71041,73175,76508,78059,0.7315789473684211
20053,22074,22518,26504,26585,28721,30951,38626,38953,51235,54780,59321,58827,65725,68507,71873,72226,75969,0.7315789473684211
21533,22363,22854,26714,27876,29603,33874,38912,41701,52168,55304,59587,62255,66619,70251,74132,74743,79690,0.7052631578947369
19831,22199,22793,26301,26988,27723,30726,38632,37313,50700,53910,59202,60124,65696,66762,72357,72561,76511,0.6789473684210526
21473,22300,22947,26734,27312,29442,33002,38707,40976,52255,56312,59483,60800,67243,70940,75294,76684,79735,0.7052631578947369
19090,22060,22647,26662,27089,27917,31372,38401,38016,50899,53947,59164,60276,66590,67356,71732,74357,76208,0.7578947368421053
21624,22205,23282,27171,27331,29656,33900,38869,41355,51749,55373,59475,60861,66856,70928,73969,76121,77959,0.7578947368421053
20252,22160,22568,26305,26845,27751,31200,38522,38601,51179,52710,59197,59747,65616,67744,71471,73919,74701,0.7052631578947369
22145,22364,22941,27222,27760,29333,33692,38923,41631,51534,55025,59668,62533,67095,69677,72939,76855,79472,0.6789473684210526
19111,22199,22342,26106,26636,28526,31776,38452,38631,50225,54268,59274,59252,66465,68129,71408,74166,75143,0.7315789473684211
22489,22469,22867,26838,28127,29164,34345,38824,41583,51874,57067,59450,62670,67304,71194,74703,77186,78586,0.6789473684210526
19146,22013,22436,26129,27296,28656,31952,38539,37453,50231,53745,59373,59836,65450,66627,70913,72361,77168,0.6789473684210526
21715,22370,23222,26960,28094,28875,33984,38974,39758,51665,56247,59449,60862,67263,70271,73128,76652,77414,0.7578947368421053
19190,22172,22389,26581,26831,27641,31143,38517,38985,50982,52793,59158,58236,66237,68202,70288,73091,75310,0.6526315789473685
20945,22459,22923,27073,27406,29722,32780,38920,40226,52431,55964,59438,60348,67334,71230,73964,76898,79636,0.7052631578947369
18964,22002,22633,26563,27022,28583,30535,38631,38852,50355,52549,59209,60154,65621,69242,71471,73379,76214,0.7315789473684211
22442,22450,23369,26872,27454,29238,32594,38919,41108,51901,57296,59618,61715,66794,71009,73800,76212,78191,0.7315789473684211
20348,22021,22695,26494,26736,28240,30264,38515,37717,50409,53364,59372,59854,66416,67667,71841,72960,76640,0.7315789473684211
21093,22313,22991,27094,27459,29400,33320,38784,41213,52229,55566,59691,61031,67735,71124,74253,76946,78766,0.7315789473684211
19412,22180,22290,26381,26793,28327,31210,38644,37523,50791,53076,59326,59046,66022,67745,71329,72910,75799,0.7315789473684211
21553,22262,23220,26841,27963,28870,34134,38738,40914,52303,57113,59659,61376,67591,70514,73615,77187,79447,0.6789473684210526
20051,21901,22601,26178,26669,28608,31974,38409,39238,50960,54090,59285,58659,65678,66777,72031,72260,76755,0.7052631578947369
20834,22257,22819,26710,27809,29772,32468,38974,39663,51379,55700,59687,60853,67137,69478,73559,74765,79498,0.7315789473684211
19924,21989,22445,26285,26808,28277,32199,38680,38264,51220,54445,59253,59123,66436,67685,70601,74290,75219,0.7052631578947369
21550,22424,23371,26832,28080,29290,32701,38989,40640,51869,56168,59599,61329,67451,70749,74971,77146,79187,0.7052631578947369
19037,21951,22638,26210,26495,28575,31279,38698,37599,51015,52650,59249,58682,66315,68649,70444,72346,75100,0.6526315789473685
21854,22444,22996,27214,28104,29353,33467,38861,39678,51761,55264,59587,60764,66851,71701,74974,76049,78671,0.7052631578947369
20222,22103,22660,26648,27009,28717,32017,38413,37427,51283,53961,59344,57920,65852,68519,71940,72472,76428,0.6789473684210526
21925,22259,23126,27144,27557,29874,34257,38739,41389,52022,57106,59521,61878,67173,69957,73560,75489,79187,0.7315789473684211
19190,22057,22718,26279,27225,27833,31162,38617,37557,50946,52823,59304,58010,65975,66674,71541,74209,75428,0.6526315789473685
21294,22239,23308,27186,27685,29101,32893,38850,40218,51310,55815,59529,62483,67361,71681,73081,74752,79191,0.7052631578947369
20152,22148,22205,26139,27052,27639,32210,38552,38694,50844,53695,59319,59173,66250,67209,72467,73877,76566,0.7315789473684211
21119,22223,23167,27062,27430,29355,32533,38849,41647,52022,55498,59553,60660,66748,70650,74218,76715,79137,0.7315789473684211
19162,22109,22493,26547,26798,28426,32391,38476,38400,50588,53338,59355,58647,65683,67891,70792,73047,77150,0.7315789473684211
22428,22244,23212,27119,28198,29047,33374,38724,41725,52329,55621,59636,62397,66623,71551,74703,76769,78803,0.6526315789473685
19377,21958,22679,26538,26756,28540,31930,38488,38976,50508,54516,59301,58869,65518,67708,72876,72056,75185,0.7052631578947369
22312,22235,23220,26813,27718,29411,34793,38986,41828,52231,56763,59565,61943,67780,70010,73278,74885,79076,0.7052631578947369
19547,22200,22365,26137,27067,28249,31243,38525,38447,50895,53482,59396,58250,65865,68198,70739,73872,75386,0.7052631578947369
21211,22477,23353,26874,27991,29394,33844,38763,40405,51607,56397,59690,60759,67757,71089,73043,76787,77876,0.7315789473684211
18924,21999,22310,26341,26890,27660,31820,38516,37768,51143,53917,59302,58419,65876,67926,70751,74071,75678,0.7315789473684211
21845,22379,23270,26906,27663,29787,34336,38785,40424,52298,55809,59408,61385,66805,70721,74127,76464,79891,0.7315789473684211
19367,21960,22356,26132,26726,28403,32257,38432,37823,51027,53777,59268,58374,66340,68390,72306,74567,75933,0.7578947368421053
21813,22373,22833,27061,28087,29645,32646,38884,41610,51324,55862,59422,62041,67176,71304,75428,76859,78354,0.7052631578947369
19903,22114,22275,26177,26721,28381,30184,38544,38904,50105,54483,59394,58429,66105,68136,72010,72122,75990,0.7052631578947369
21157,22279,23170,26997,27675,29146,34076,38843,41542,52389,56251,59421,60304,67170,70791,73881,76913,79755,0.7052631578947369
20121,22165,22671,26427,26462,28248,31837,38669,37361,51172,53661,59346,58286,66130,67900,72328,72678,75241,0.7052631578947369
22369,22357,22934,26964,27529,29721,32443,38815,39815,51420,56634,59484,61099,67221,70053,75519,75155,78245,0.7315789473684211
19101,22066,22759,26574,26709,28735,31419,38607,38176,50921,52642,59143,59021,66188,66973,72206,74489,75189,0.6789473684210526
21705,22353,22896,26792,28136,29250,33347,38874,40258,51960,56365,59531,60512,67477,70271,75283,76931,78729,0.7052631578947369
20073,22092,22383,26161,27298,28380,30226,38662,38643,50537,52753,59130,60000,66219,68239,72856,74568,77348,0.7052631578947369
21227,22490,23276,26918,27711,29044,34354,38712,41735,52383,57295,59462,60539,67672,70140,73214,77218,80052,0.6526315789473685
20398,22128,22421,26130,27067,27629,31186,38660,38026,50330,54635,59184,59988,65754,68387,71690,72631,77233,0.7315789473684211
20716,22466,23100,26948,27995,29179,33501,38714,41810,51510,54961,59678,61642,67462,70900,73942,75265,78961,0.7315789473684211
19609,22115,22433,26676,27141,27780,31725,38543,39222,50103,52810,59218,58979,65526,66888,70506,72529,76992,0.6526315789473685
21484,22221,22873,27074,28184,29612,33829,38854,41896,51493,55373,59433,62698,67575,71528,75488,76565,78312,0.6526315789473685
19988,22139,22528,26303,26516,28035,30464,38429,37463,51126,53942,59213,59225,66398,67055,71868,72034,77082,0.6789473684210526
22139,22458,23330,27097,27361,29429,34693,38927,41104,52003,57160,59655,62322,66930,71460,73933,77125,79643,0.6263157894736843
18938,21920,22387,26463,26654,27830,32273,38544,39303,51064,53636,59182,59066,66306,68808,70386,73861,77049,0.7315789473684211
22343,22492,23159,26807,27418,28920,32623,38896,39761,52068,56341,59630,61539,66725,71939,75469,75586,78063,0.7052631578947369
19776,21999,22407,26130,27197,27675,32163,38570,38241,50998,54359,59180,59169,66313,68771,71226,72325,77289,0.7315789473684211
22099,22222,22955,26770,27349,29135,32797,38994,41483,52330,54900,59647,61812,66806,69762,73681,75201,78585,0.7578947368421053
20224,22085,22442,26567,26714,28240,31146,38507,38640,50725,52776,59385,59362,66378,68351,70755,73074,77298,0.7052631578947369
22354,22357,23387,26918,28170,28844,33178,38982,41092,51330,56320,59425,62015,67593,70652,74778,76856,78521,0.7315789473684211
20450,22148,22374,26394,27013,28012,30406,38451,37818,50399,52778,59110,58210,66541,68043,70344,73360,76279,0.6789473684210526
21559,22254,23307,26830,28168,29636,34700,38885,41008,51767,55500,59575,62256,67321,70515,75504,77329,79095,0.6789473684210526
20266,22081,22764,26565,27007,28741,32187,38472,38575,51051,54143,59164,58069,65596,67545,70797,74505,76814,0.7052631578947369
22294,22437,22983,26841,27347,29804,33836,38884,39818,52331,56098,59594,61132,66623,71329,74173,75873,79897,0.7315789473684211
20076,22169,22729,26134,26614,28093,30472,38453,37222,50906,54202,59247,59680,66478,68535,71470,72272,76850,0.7052631578947369
21713,22301,22820,27121,28121,28832,33743,38803,41461,51487,54918,59544,62073,66912,69595,74717,76541,78573,0.7578947368421053
20472,21945,22710,26334,27181,28179,30227,38426,38451,51015,53751,59163,58712,66312,69293,70520,72435,74798,0.6526315789473685
20716,22295,23150,26861,27481,29798,32632,38936,40119,52095,55944,59603,60751,67473,69562,74286,75049,77742,0.7578947368421053
19006,21910,22310,26124,26811,27829,32355,38478,38600,50222,54381,59372,60260,65452,69137,72534,72770,77230,0.7578947368421053
20854,22218,22828,27191,27808,29307,32402,38948,39606,52121,55744,59625,62070,66876,69844,74874,75117,77613,0.7578947368421053
20590,22147,22291,26231,26527,28158,30266,38682,38161,50389,52642,59209,60079,66177,66674,72536,73936,75698,0.6789473684210526
22373,22403,22934,27064,27995,29063,33061,38993,41315,51896,56449,59650,61093,67370,69530,74796,76900,78633,0.7315789473684211
19977,22018,22380,26340,26409,27810,30049,38475,38272,50893,54074,59193,58375,65759,68315,71537,73064,75252,0.7052631578947369
22070,22444,23180,27062,27958,29666,32993,38966,40152,52141,56564,59416,62028,66847,69483,75071,75347,79112,0.7315789473684211
20268,22185,22700,26236,26556,28550,31826,38616,39199,50405,53849,59279,59593,66343,68881,71724,74160,75022,0.7315789473684211
21096,22303,23263,26931,27365,29199,32581,38726,41449,52187,54993,59407,61701,67361,71753,74414,76227,78506,0.7315789473684211
19508,22017,22231,26673,27296,27881,32011,38700,38270,50793,53150,59276,57994,66184,66811,72200,72580,76508,0.6789473684210526
20881,22219,23298,27170,27923,29798,32703,38732,40748,52078,54905,59467,60816,67459,69794,73716,74830,78350,0.7578947368421053
19774,21908,22586,26600,26910,28410,32238,38426,38912,50533,53550,59246,58940,66260,68603,70274,72721,75728,0.7315789473684211
21271,22237,23285,26770,27716,28907,32551,38756,41947,52134,55870,59636,60953,67015,69638,74043,76464,78940,0.7315789473684211
20471,21949,22799,26182,26567,28692,30956,38474,38963,50324,53430,59191,58986,65463,68521,71423,72210,76395,0.7315789473684211
21436,22347,22996,26759,27537,29755,34759,38869,41447,51664,55168,59681,62214,66944,70245,74560,75762,77890,0.7315789473684211
19462,22032,22294,26548,27248,28555,30111,38462,39474,51136,52567,59349,59753,65752,69196,72307,74441,76316,0.7052631578947369
22201,22403,23384,27027,28081,29000,33679,38940,40942,51983,55339,59533,62358,66993,71918,75244,74962,79164,0.6789473684210526
19670,22039,22735,26633,27073,28059,30952,38414,38967,50193,53568,59143,58178,65638,67132,72455,74089,77055,0.7052631578947369
21466,22357,23312,27183,27913,29840,34137,38808,41429,52226,56334,59560,61117,67237,70186,74912,76982,78147,0.7315789473684211
18954,21900,22777,26207,27079,27652,31105,38626,38673,50105,53127,59169,59789,66336,68032,72051,73465,77316,0.7578947368421053
21883,22390,22901,27136,27830,29752,34636,38872,41932,51397,55234,59558,62623,67344,71182,75192,75825,79402,0.6526315789473685
19907,21996,22719,26465,26684,28782,31986,38415,37544,51059,54443,59101,59785,65636,67362,70628,74155,76799,0.7052631578947369
21429,22319,22896,26890,27327,29970,32459,38903,40743,51897,56091,59527,60831,66688,70574,73410,74898,79474,0.7315789473684211
19383,22174,22257,26519,26981,28363,32041,38614,38020,50567,53623,59264,59708,66536,68558,71442,72665,75496,0.7578947368421053
21756,22482,23307,26790,28002,29787,33782,38750,41778,52319,57137,59454,62272,67404,69416,74973,76773,78355,0.6526315789473685
20170,21940,22795,26615,26753,27845,31994,38565,39554,51197,54639,59113,58831,66075,68715,70863,73130,75385,0.7578947368421053
21328,22247,22854,26920,27807,29538,33288,38948,40991,51873,55587,59555,60386,67762,70689,74900,75984,78327,0.7578947368421053
20673,21995,22237,26504,26897,28791,31812,38697,38295,50151,53843,59317,59700,65697,66817,70602,72999,77044,0.7052631578947369
21976,22351,23093,26904,27334,28854,33257,38717,41021,51346,55758,59402,60866,67711,70672,73620,76973,78573,0.7315789473684211
19521,21971,22496,26143,26424,28072,32141,38462,39580,51029,52715,59386,59190,65898,66666,70827,72016,75889,0.6526315789473685
21726,22208,23267,27160,27907,29402,34364,38707,39753,52433,56548,59561,61542,67630,70914,74713,74775,79648,0.7315789473684211
19140,22122,22644,26649,26598,27793,31148,38483,37968,50425,54752,59304,58016,65433,69018,71917,73484,75986,0.7315789473684211
21856,22488,23394,26938,28129,29400,32875,38961,39940,52432,56644,59568,62465,67313,70395,74714,75417,78412,0.7315789473684211
19913,21984,22233,26667,26748,27631,32098,38478,39379,50341,54418,59241,59087,65450,69054,70761,72775,74820,0.7052631578947369
21428,22212,23214,27071,27378,29073,33034,38872,41553,51739,56617,59464,60618,66623,69400,72931,74859,79739,0.7315789473684211
19100,22115,22469,26435,26870,28034,30294,38599,39411,51225,53700,59285,60218,65530,68063,71449,73905,76000,0.7315789473684211
22399,22281,23303,27073,28041,29311,34666,38746,41053,51730,57159,59486,62102,67340,71045,74393,75378,78005,0.7052631578947369
20382,22038,22617,26233,26862,28458,32060,38518,37366,50757,53321,59357,58195,65649,67682,71846,72882,75101,0.6789473684210526
21046,22419,23216,26801,27353,29038,32862,38805,41284,52295,55624,59505,60990,67017,69562,75410,76127,79110,0.7315789473684211
19884,22091,22706,26372,26765,27985,31567,38430,39073,50694,52911,59391,59015,66492,68556,72594,73795,77277,0.7578947368421053
